content,tweet_id,polarity
"Debemos combinar equidad y competitividad, para convertir conflicto en paz social, desigualdades en igualdad de oportunidades #28F",174462864428511232,P
Hoy esta con nosotros en @TDtarde la ex ministra Carmen Calvo...,174554296157880320,NONE
"Reunion con José Masa, alcalde de Rivas-Vaciamadrid, para tratar la situación de la seguridad ciudadana en el municipio",174556465653223424,N
@cayo_lara Te paso el enlace completo.  http://t.co/bIY7bbV7,174566576765419520,NONE
"Valcárcel explica en @Gato_directo Xq Murcia tiene un déficit del 4,3%.",174604646336315392,N
ZzzZZzz!!! Bona nit,174635045032693763,P
Quieres ganar? Enfocate.,174720494141046785,P
"Como me gusta oir a Ana Mato decir esto: "" desde el Gobierno apostamos por una sanidad pública, universal y de calidad""",174855395993595904,P
Es su día. http://t.co/pxDWWANN  http://t.co/lmLbURUj,174875458335285248,P
Ahora no sabemos donde está Javier pero confíamos en su experiencia y buen criterio. La UE debe exigir a Asad que pare la masacre en Homs.,174880105955463168,NEU
@PilarGGranja Y así cuatro años? Qué largo...,174938292045881344,N
Acto de presentación de la XXII Cumbre Iberoamericana que se celebrará en Cádiz. http://t.co/Wildvw0m,174946995922931712,P
¡Lo mejor de mi timeline está disponible! http://t.co/0l0HzKDb ▸ Historias del día por @elpuertoac @pepekitchen @fjordanv @sweetuit,174967573669089280,P
Mañana en Navia y por la tarde en Coruña. Buenas noches.,175007416973398016,P
La UE cifra en 72.000 millones la evasión fiscal en España,175159915923513344,N
Made in Barcelona “@Mr_Quitanieves: @Buenafuente donde se hara? En Madrid o en Barcelona?”,175210392912539648,NEU
"Huelgas por recortes en Italia RT“@repubblicait: Oggi stop per 4 ore di treni, bus e metro ondata di scioperi  a marzo http://t.co/sXxQ0af1",175216713992896513,N
"Hay una cosa que no entiendo ,como puede ser que en una casa tan grande y chula, estuviese siempre su mujer sola! y que él nunca la visitase",175342538130067456,N
Según Nielsen (empresa americana) los canales públicos venezolanos cubren el 5% de audiencia. El resto la privada. ¿Nadie cuenta esto aquí?,175364278570856448,N
Este aÑo o el siguiente seguro. ;) RT @Luhana_Rubia: @AlejandroSanz ALE HARA SHOW EN (RIO DE JANEIRO BRASIL) ESTE AÑO?????????????????,175376023955849217,P
Así es RT @realdexalisco: la verdad nos hara libres @mariviromero @psoe,175500956929245184,P
"Se me acabó el recreo. Salu2, planeta creativo.",175501185028067328,P
El Fiscal General del Estado ordena investigar el hallazgo de uno de los trenes del 11-M / En un almacén de Villaverde http://t.co/8c77fmqT,175522268431126528,N
"Acerté con la cifra final de déficit: 5,8%, como no podía ser de otra manera, Rajoy desoye a Bruselas, vía @elconfidencial",175557680360992769,NEU
Un #FF para todos mis compañeros de @75minutos . Porque ellos lo valen!,175559162745466880,P
"Según Montoro, Gobierno va a aplicar ""criterios de austeridad y control máximo en las administraciones"". CdeMinistros",175571066100527104,P
"De vuelta a casa desde A6, tras accidente múltiple x fuerte granizada. El coche fatal, pero todos nosotros bien. Uf, qué susto!",175602722475749376,N
La guardia civil detiene a un matrimonio por castigar a su hija sin salir una noche http://t.co/hCHopkxB,175879836764610560,N
@ccifuentes @PaquiVicente buen sábado para las dos.,175880989854281728,P
Juventudes Socialistas recuerdan al PP en las manifestaciones en las que se insultaba al gobierno.Un poco de memoria. http://t.co/tyibBvza,175895823081668609,N
"#SoyDeLaGeneracion xra la q ""pedir salir"" a una chica era requisito q si evitabas conducía al limbo existencial dl: ¿estamos saliendo o no?",175938647953117184,N
"Violencia es tener un 34% más de pobres en el ultimo año, según Cáritas.",175980666008244224,N
"Mi reconocimiento y admiración a las tripulaciones de Iberia,los mejores del mundo...",176079309402931200,P
La década de las flashmob http://t.co/3Diap19K,176229434406350848,P
El otro 'shopping'persigue su sueño http://t.co/ZzdNP2YB #malaga,176230336659849217,P
". @EliasBendodo acusa a Plata de ""atacar"" a la cultura con sus actuaciones http://t.co/oHQ3VmgX",176230460769308672,N
"En estos momentos, el presindente ejecutivo de #Google, Eric Schmidt, en @la_Ser con @montse_avivir",176235933241323520,NONE
5-0 con dos goles de Higuaín define qué mal está el Espanyol en defensa.,176429153149665280,N
"(1) Rajoy: Estamos intentando ser justos y ser equitativos, todo lo q hacemos no tiene más objetivo q el que os dije al principio: (cont)",176543148607148032,P
Nethanyahu Obama hoy en Washington. Importante!!!,176570621952659456,NONE
"Achtum! Los peligros de leer, por Xavier Antich: http://t.co/Aq5RjYDj vía @LaVanguardia",176573398732902400,N
"PP-A exige a Griñán que asuma ""responsabilidades políticas"" y dé explicaciones inmediatas sobre el caso de #Invercaria http://t.co/FN2wqPDt",176710395036307456,N
"Rosa Díez dice en @ABCPuntoRadio que eliminar duplicidades ahorraría 40.000 millones de €, justo lo necesario. Quién puede estar en contra?",176935047633448960,P
Finanzas fuertes: más progresividad del sistema fiscal y menos fraude #forojoly,176956815546908673,P
Estamos haciendo el edificio puente para comenzar a reconstruir viviendas de Pajaritos #sevillahoy http://t.co/uuDDmrYG,177014374966370304,P
"El mejor oficio del mundo, por Gabriel García Márquezhttp://t.co/N66L41PK vía Fape",177034560259883008,P
Crece la venta de música pese al streaming RT @allthingsd: Pay Up? OK. Music Buyers' Numbers Increased In 2011 @pkafka http://t.co/HLJNQX5E,177052678290022401,P
"Alucinada de la cantidad de gente que se ha dado por aludida, si solo hablaba de una petarda, que proyecta sus miserias en mi!",177053910261960704,P
Putin reconoce que hubo irregularidades durante las elecciones presidenciales http://t.co/xgeZydpw vía la información,177060389522124800,N
El sentimentalismo es la vibración sin disciplina; amar sin vergüenza; adorar sin ironía; apasionarse sin distanciamiento... (Cioran).,177109213724676096,P
"Hoy a las nueve presento al Alcalde de Málaga en el Foro de La Razón, es fácil presentar a un gran alcalde y mejor persona.",177278630228017152,P
"Buenos días,Hoy foto con el Fórmula1 d Fernando Alonso, y a la tarde a divertirme en @El_Hormiguero y gracias @holacom http://t.co/UAhvG8HX",177303325698572289,P
En desayunos La Razon escuchando a @pacodelatorrep gran alcalde de Málaga y a @JuanMa_Moreno S Estado de Servicios Sociales e Igualdad,177313690360614912,P
"""Para toda clase de males, hay dos remedios: el tiempo y el silencio"" Alejandro Dumas",177318127611289600,N
Rajoy advierte del duro recorte que incluirá el Presupuesto (Tras las elecciones del 25-M) http://t.co/TXahkvsV,177324996560031744,N
La eliminación de una proteína agiliza el tratamiento de la depresión http://t.co/pVMaNa38,177334891510374400,P
"#ElCambioAndaluz Arenas, a los jóvenes: ''tenéis derecho a conocer un gobierno distinto en Anda... http://t.co/Wpf2LNjk @javierarenas_pp",177442792346365952,P
@periodistas21 @SalomeGa @lourdesmunoz @LuzSanchis @josefaparedes @ceciliab @minipetite #8marzo Mil gracias. Bienvenida la música...,177459490688475136,P
El colegio de Médicos de Madrid emite un informe demoledor contra la PDD. Os lo contamos en el @TelediarioInter 20:30,177472699877175296,N
"Gallardón vuelve a los orígenes, con el discurso delirante de la violencia estructural contra la maternidad de la mujer, ante el 8 de Marzo",177512096207093760,N
"Rajoy pide a la banca q tras las ayudas publicas recibidas, den créditos y esta responde q verdes las han segado. Ay! aquellas buenas Cajas!",177648696593350656,N
Estamos entregando la medalla de plata a los bomberos que cumplen 25 años en el Cuerpo #sevillahoy http://t.co/SPQQ6eQp,177679761198432256,P
@ElenaFernandez8 Con todo menos con Las Termitas F.C.,177711718963748864,N
"El acuerdo de recorte de derechos laborales aprobada por PP, CIU, UPN y FAC, es un ataque brutal que debe tener justa respuesta global.",177722554847469571,N
Saliendo de Torrijos después de reconocer en nombre dl @gobjccm la labor de mujeres q han hecho d su vida entrega #diainternacionaldelamujer,177745063701516288,P
Os dejo una noticia de hoy ;) graxcias a tod@s http://t.co/VQ8Qwtbp seguimos avanzando,177792015134765056,P
Las mujeres andaluzas tienen mucho q decir y mucho q aportar al #cambioandaluz y lo demostraron el martes en Sanlúcar y hoy en Dos Hermanas,177807618075668480,P
Manifestación en madrid por el día de la mujer. #niunpasoatras #8marzo,177831988965810176,P
“La auténtica igualdad es que las mujeres tengamos capacidad de elección” http://t.co/ekwdly5h #8de;Marzo @mdcospedal @juanma_moreno,177832892091744256,P
Indignada con Endesa: pero q morro Conti para q nos suban la tarifa! Y Xq no se lo dijo al gob anterior? El q no corre vuela.,177857252999430144,N
Somos los propios políticos los que debemos ser la punta de lanza en la lucha contra la corrupción.#MesaGPPE,178054077199036416,P
"Q fuerte,q fuerte,q fuerte... http://t.co/CyTIhgdT",178057260000485377,P
"Respeto el dcho. d los sindicatos a convocar huelga general si es q creen (¿?) q eso ayuda a crear empleo, faltan sus reformas alternativas.",178084345821667328,P
"Sobre la relación entre los muy distintos Montaigne explica el misterio de su amistad con La Boétie: ""Porque él era él, y yo era yo"".",178100218590527488,P
Dias muy productivos dentro del teatro. Sin mucha señal para twtear.Proximo lunes 1er previo de #EVITA frente a publico.Mucho entusiasmo :0),178146969028538368,P
Hoy hay mas gente en facebook que habitantes tenia en la tierra hace 200años!!,178170788388683776,P
Atardecer en #malaga   @ Parque http://t.co/WOqD0Yg7,178174734347927552,NONE
"29-M: Pulso sindical a Rajoy. Los sindicatos se la juegan. El gobierno debe mantener la reforma, pero seguir dialogando con CCOO y UGT.",178197939771019265,NEU
No hay mas que decir. Este año sí. #celtademivida,178236944193556480,P
"Japon.Con 52 de sus 54 reactores parados, el país no cubre la demanda eléctrica y afronta su primer déficit exterior desde 1980 @el_pais",178279623577186305,N
. @luis_pani con los jovenes de #malaga . Aqui se respira #elcambioandaluz en estado puro http://t.co/Ax4KKQWA,178440509684056064,P
"Cuando muere un genio que cambió tu forma de entender el mundo, tu propia realidad se tambalea. #Moebius",178479751676178433,N
"En Málaga, rumbo a Salobreña, para saludar a Juan Madrid. http://t.co/IL2GVFCo",178516258336161794,P
"Carmela , nuestra presidenta en #FuentedePiedra ha dado un gran impulso a #elcambioandaluz aquí http://t.co/Naj6xvyo",178549884859842561,P
"ahora entiendo lo de Losada: “@MonicaMullor: @hermanntertsch Sí,con este nivel de excelencia universitariohttp://t.co/ErGq7xiV”",178603939485319168,P
Santorum gana las primarias en Kansas.Mas problemas para Romney y los republicanos.,178653667833024512,NEU
Buenos días desde Mallorca!vuelta a casa! http://t.co/by96CrqJ,178757274192445441,P
Una decisión de los suizos que invita a la reflexión: votan no tener más de 4 semanas de vacaciones.  http://t.co/e4c2dqgw,178920320349122560,P
Desde el @ppandaluz proponemos aplazar el debate hasta llegar a un consenso sobre su ubicación http://t.co/GVo8D2Dt,178935065814892544,P
"Con 140 caracteres puedes enfadar a mucha gente. Conozco a algunos que con un solo ""carácter"" son terribles, hablo en serio.",178959449170526209,N
Momentos en los que me lo paso bien http://t.co/LYU497xw,178996000520810496,P
"B. Días. Manjón habló ayer de ""fanatismo"". Escuchando su discurso no hay duda sobre quíen se ha fanatizado con el 11-M.",179098008787488768,N
@cayo_lara Lo qespero es que nadie haga huelga a la FUERZA.Quien quiera secundarla oky quien quiera trabajar tb.Seguro tú quieres lo mismo,179127248404758528,NEU
Cuidado con los rezagados: es más fácil dar una patada en el culo si estás detrás.,179180807603240962,N
"Me despido hasta esta noche, esta tarde estaré en Antequera para visitar la sede d campaña y asistir a un acto político. ¡Os veo allí!",179211637948035073,P
"Torres-Dulce dice ahora que el 11-M es “caso cerrado” y el fallo,“incontestable”. A Dios rogando y con el mazo dando. Independencia.",179221669133565952,P
La Fundación Ideas del PSOE no paga a sus trabajadores. En casa de herrero... @TelediarioInter 20:30,179285506763390976,N
Saldrá en asunto #eres e #invercaria en el debate???,179307073773895680,N
"Al 1.200.000 andaluces y andaluces en paro , q dice #Griñan que en las ypicomil empresas de economía sostenible hay 44.000 empleos...Venga!",179309352539275265,N
"Hemos propuesto 4 alternativas entre ellas realizar el debate en TVE, medio público tb, q no ha recibido sanción por falta de neutralidad",179321977918599168,NEU
Portada Marca http://t.co/lLWkTg3V ...,179463462068551680,NONE
"Lo de Aguirre no es sólo política, también  es una cruzada: Piensa seguir dando la batalla a la superioridad moral de la izquierda.",179478728789856256,P
"Aforo completo en el HotelPalace de Madrid. El Ministro @jmsoria habla de energía y de turismo. Llega Antonio Vázquez, Pte de Iberia.",179483774504009728,P
"Buenos días a todos ! Austin, esta semana vamos !!! ,  http://t.co/6FKknpQj",179544489361285120,P
"Montoro presenta el techo de gasto. Tan bajo, tan bajo que parece suelo de gasto. Más recesión, paro, pobreza y desmantelamiento social.",179585732241920000,N
"Interesante entrevista a @ifilosofia en Radio Nacional: Sácale más partido a Twitter (La noche en vela, minuto 24) http://t.co/m9cbWuH8",179794635416272896,P
"Alguna idea: reducir a la mitad los casi 40.000m€ d ""gastos fiscales"" o deducciones e incentivos fiscales sin justificación suficiente.",179810250877181952,P
"La agricultura, al nivel del turismo #Malaga #elcambioandaluz  http://t.co/dhpxnqmp",179835943086333952,P
Otro para ti ;-)) RT @GanasdeVivir: @mariviromero Un saludito desde #LaRioja !!!!,179883317024399360,P
"En el debate de @mrtfernandez Déficit, impuestos y lo que nos queda por ver...",179907259470585856,N
Rajoy contesta a los portavoces en el pleno del Congreso como si le molestara estar aquí y estuviera pasando un trámite que le aburre,179911379183079424,N
Dedico esta foto a la ministra de trabajo y a sus originales asesores #noalareformalaboral http://t.co/5GwgN46H,179966358640017408,N
Hoy @hora25 a las 22:30 cuando acabe el partido del R. Madrid.,180017903830179841,NONE
"espero algún día conocer ! “@andreaschubert: @juanes Suerte desde Misiones,Argentina.no dejó de escucharte”",180019935366488064,P
"#momentodormir sin un #loewe q me recuerde a mi abuela. Una pena, hay q trabajar mas, o adoptar una abuela con ""una cosa de piel con asas""",180046669340086273,N
Aquí os dejo mi página de Facebook: Alejandro Sanz Oficial http://t.co/BdUKQNTl,180105103238373376,NONE
Hoy veré este maravilloso concierto de Juan Gabriel y Rocìo Dúrcal grabado el teatro Degollado de Guadalajara 1997 http://t.co/wnlceJ8e,180106237889880064,P
Bien claro De Carreras http://t.co/OjiN532r,180204282988081153,P
"Hola!!! El nuevo prog. podrá verse en América!!!RT @cavekn: @Buenafuente ¡Buenos días desde Uruguay, allende los mares!",180223700862377984,P
En la Fundación DENAES no nos vamos a quedar parados ante los que ultrajan a España e incitan al odio nacional. http://t.co/bhLAr0gj,180241779147288576,N
Al ministro del Interior y su equipo no le ha gustado que destripáramos su vídeo para el Congreso. Aquí van ... http://t.co/bE6bsbmN,180375338117890051,N
Proponemos la subasta de coches oficiales para ahorrar gastos superfluos de la administración. #votaPP,180413234883473410,P
A partir de hoy ire poniendo todos los dias en mi Facebook un video de los musicos que participan en el disco para que les conozcais a todos,180422779181608960,P
"Buenos días. Tengo la convicción d q antes del copago x recetas había mucho recorrido. Por ejemplo, no suprimir impuesto d sucesiones.",180531499899166720,P
"A partir de las 9.00 horas, estaré en @EspejoPublico de Antena3",180550219862257665,NONE
Sarkozy llama gilipollas a un periodista... #campañaelectoral ... Ahora os lo contamos ....,180561666570858496,N
@arsenioescolar sin duda.,180581505918189568,P
"En días como hoy - Sequía: cuándo acabará y cómo paliar sus efectos, En días como hoy - RTVE.es A la Carta http://t.co/WtRb5Ivw via @rtve",180589512165031936,P
... y bienvenida tb al Patio a @o2hondamadrid Suerte Dioni!!,180663296003805185,P
"Hoy en @hora25 a las 21:00 hablaremos de publicidad y patrocinios, como el de la estaciómn de Sol de Madrid.",180725709860380672,NONE
"Mañana en @elconfidencial mi #dospalabras ""estado benefactor vs estado posibilitador, la factura de la crisis"", podemos ir al modelo sueco?",180732021809754115,NEU
“@pedroapa48: Magnífica!Me acabo d comer una muy parecida en el Club Naútico Campomanes d Altea. Un abrazo. Tenemos que cosenos una juntos.,181025914426097667,P
"Y Rajoy ha aprovechado la rueda de prensa para sentenciar que ni es partidario del copago ""en la sanidad"" ni está ""encima de la mesa""",181115753775382529,P
"¡91.119, qué bonito capicua! Por cierto, ¿cómo valoráis el 5º puesto de Fernando Alonso en esta primera carrera? Mejor de lo esperado, ¿no?",181285722664337408,P
Gracias por todos los comentarios. Me sirven.,181292404421296128,P
Felicidades @amugonza,181518353662353408,P
Las tamborradas en SanSebastián y tAmbien en Elorrio conmemoran independencia de España contra Francia. Españoles unidos! @LauraCoiraFdez,181520921159413760,P
"Elecciones Andaluzas y Asturianas. ""No habrá paz para los malvados"". #25MRebélate",181655726190624769,P
;-))) gracias Fran ;-) RT @oblader: @mariviromero graciassss!! Y felicidades a ti tb Pama Mapa!!,181667564357820416,P
"Feliz día del padre a todos, especialmente al mío. Se lo debo todo. El mejor padre del mundo!",181704417278570496,P
¡Lo mejor de mi timeline está disponible! http://t.co/0l0HzKDb ▸ Historias del día por @antoniamorillas @PPptodelaTORRE,181719585790246912,P
"Preocupación UK.""o importas las destrezas o exportas empleos.Las empresas van donde están las habilidades""",181794614565539840,NEU
"@anabelenroy_tve ¿Llover?, ¿eso qué era?, ¿el paraguas se tiene que abrir, o se lleva al cinto como una espada?, dudas más que razonables.",181799579199614976,N
Drones. Problema serio con Pakistan. Víctimas civiles y violación soberania,181802668426141696,N
Os dejo nuevo post en mi blog . http://t.co/unRXdxwc,181831310086639617,P
y padre d @Fede_dejuan “@jesus_rivases: Aristóbulo d Juan fue el encargado por Mariano Rubio d sanear la banca española n los años ochenta”,181831540282634241,P
"me dice @atimermans q lo busca en internet, q no se fía. “@MendiMendi1: @Fede_dejuan @pilarggranja Genial respuesta. Digna de un clon.”",181845062374801408,P
A dormir toca que mañana espera otro día intenso intenso. Mañana más y mejor ;-) #buenasnoches,181875300710367233,P
Buenos días. Esta vez no he cumplido un año...me han caído todos de golpe encima! Uf!,181982221916307457,N
Buenos días ;-),181986069317824512,P
"Leer RT @iurquizu: Parece ser que en la economía española, el tamaño de la empresa sí importa: http://t.co/2pxlzviU  y http://t.co/AQ7j0jsw",182038820215201792,P
Primer flash: Matas condenado a 5 años de cárcel.,182046899552006144,N
Proponemos la creación del metrobus 90: con un sólo viaje se podría usar toda la red de transporte durante 90 minutos,182065892136468481,P
Portada de Liberation  http://t.co/2J4MNxba,182073751125495808,NONE
Dice Ignacio González que paga desde hace 4 años 2.000 euros de alquiler mensual por dúplex Marbella. (¡Milagros con sueldo público!),182108889838395392,N
"@javierarenas_pp #PROPONE:Adjudicar la publicidad d la Junta a los Medios con crit. objetivos basados en audiencia, nº oyentes y lectores.",182118247410302977,P
"El gobierno del cambio apoyará al movimiento cooperativista, “clave para el desarrollo social de muchos pueblos”. #votaPP",182154430773334016,P
Fundación Unidad + Diversidad sostiene que la legalización de Sortu es una estrategia de blanqueo de ETA. @TelediarioInter 20:30,182180734738513920,N
"Y ahora, dentro de un ratito, debate y análisis en TVE. http://t.co/JfaTjGVm",182212469605924865,NONE
Gran victoria!! Partido a partido seguimos sumando y cumpliendo con nuestra obligación de sumar de tres en tres!... http://t.co/FfVGAHnf,182232298316509185,P
"Buenas noches, me he enganchado a la serie Juego de tronos. Épica, aventuras, intrigas, misterio y relato. Como si fuera una novela...",182251921002872832,P
“@Campaniithaa_21: @David_Busta Busta salu2 desde CHILE cuando nos vienes a visitar!!! espero que pronto!! se te quiere”IGUALMENTE!!!,182264789316272128,P
Portada La Razón http://t.co/4476uGYt ...,182363322165899264,NONE
"Gran libro RT ""@informativost5: “La casta autonómica , la delirante España de los chiringuitos locales” : http://t.co/63QzebJQ""",182378865400885248,P
"Gallardón: ""Limitaremos a un mes el secreto de sumario""",182387779458699265,P
RT @faribook: @sevillajordi duracion de crisis en España sera 10 años necesarios para q bancos y CAJAS digieran la gestion de sus Directivos,182393140509020161,N
El Ayto. de Cádiz dejó de recibir en 12 años más de 400 millones de la administración autonómica por no ser del color político de la Junta,182421193016619010,N
"En la inauguración de la exposición de la obra de Jesús Marino Pascual, galardón a las Artes de La Rioja 2011. http://t.co/yJDUKt1O",182452840285999104,P
¿Ha perdido Camps el juicio político? Preguntamos a analistas. @TelediarioInter 20:30,182540116600946689,N
RT“@annabosch: Repito el enlace a las directrices editoriales de la BBC: http://t.co/oz0AcTk2 #rtvefuturo”,182577715696775169,NONE
RT @cdperiodismo: La aplicación de The Guardian en Facebook llega a las 8 millones de descargas http://t.co/FupmaIOF,182596051604209664,P
Wassonita! http://t.co/ON5wLs6E,182599818613501952,NONE
El Prado de #Málaga es «imparable». @eliasbendodo @javierarenas_pp @jiwert  http://t.co/g0eJ5HQK,182736875541368833,NONE
"Thorning- Schmidt: El presupuesto UE 2014-2020 debe priorizar crecimiento, sostenibilidad, solidaridad, eficiencia, transparencia y justicia",182755734864412672,P
"En unos minutos, tardes de #ssanta12 en @giraldatv. La mejor programación cofrade de la TV de #sevillahoy. Y esta noche, #tramoatramo",182843617319202818,P
"Mañana estaré en San Fernando junto a @javierarenas_pp en un foro con mujeres y jóvenes en el salón Titán, la cita es a las 12 ¡Os espero!",182968922373496832,P
Ya es viernes y quiero enviar un #FF a todos los que me seguís en las redes sociales y me habéis ayudado a difundir el mensaje del cambio.,182970354434703362,P
#momentodormir Byes después del @Gato_directo mañana @anarosaq a las 9!! (am),182976087750475776,NONE
"RT @Rick_E_C: @paurubio Es Verdad Ya Debes estar en #London para la Grabacion de #BoysWillBeBoys  , Lo Mejor esta por Venir! We Love You!",183094333371723776,P
Nos vamos a #espejopúblico con Susana Griso!!!;)),183126698223611905,P
"Republico el link de anoche: ""Sigue la pista del dinero"", web gobierno Obama. http://t.co/Nx9DMMg1",183134986797457408,NONE
Wikileaks desvela que espías de EEUU vigilaban a representantes del 15-M. Lo cuenta @tableroglobal. http://t.co/Uh1PH35m @publico_es,183150214046154752,N
#FF para @FelixLozanoN porque he descubierto en estos días que es un luchador nato y será Alcalde de Pizarra seguro .,183248494650343424,P
El domingo vamos a ganar! Lo único que cambiará el 25M es la hora!,183262380598374400,P
Mucho entusiasmo y buen ambiente en el acto de cierre de campaña de las elecciones andaluzas con @marianorajoy y @javierarenas_pp . #votaPP,183306043282042880,P
"Quiero daros las gracias a todos por esta pedazo de campaña q habéis hecho nuestros militantes, simpatizantes, interventores y apoderados.",183306942486290434,P
Lo que hay que hacer es una reforma financiera porque el problema es la falta de créditos,183319853208313856,N
"Un gobierno @conmdcospedal  serio, riguroso y transparente Presupuestos realistas http://t.co/fMHhyqQa vía @eldigitalCLM",183519989062569984,P
Enhorabuena a @policia por desarticular 2 clanes que explotaban sexualmente y tatuaban códigos de barras a mujeres http://t.co/KsoIScPQ,183572623232466944,P
Muere un soldado italiano y otros cinco resultan heridos en Afganistán (EFE),183584929345572864,N
"""Ha sido un placer!!!@DanielMarSan89: Grandes @Buenafuente @Santi_Millan @Berto_Romero @josecorbacho @nuriaparlon todos con Nacho y ASDENT!""",183630209197678592,P
"Hay que ver como se está poniendo la liga....Veo a Mourinho, pelín nervioso. Raro, con lo tranquilo que es....",183632008981921793,NEU
"No, en Champs Elysées “@jaimearbona: @pedroj_ramirez en rue du bac?”",183814518076485633,NONE
El escrutinio andaluz se retrasa a las 20.50. Hasta esa hora estará abierto un colegio electoral de Cádiz que empezó más tarde.,183957143886626816,N
Estamos!!!,183974197846999041,NONE
"Ya es oficial: Canal Sur ""maquilla"" los datos en las israelistas y no da mayoría absoluta al PP @GSANZ64 desde Ferraz lo cuenta",183974528651767809,N
"Desde Andalucía, nos cuentan que Griñán acaba de llegar al hotel donde seguirá el recuento, de la mano y paseando con su esposa",183975311279521794,NONE
"Foro Asturias se consuela por la escasa movilización en la Comunidad con el dato, ""peor"" en Andalucía",183981930474246144,N
"Al 12% del recuento en Asturias, UPyD consigue escaño. http://t.co/KqGnSYhj",183989714758545408,P
Al 57% en Asturias: PSOE: 16; FAC: 12; PP: 10: IU: 6; UPyD: 1,183994946724954112,NONE
"El PP recibe una cura de humildad en Andalucia y Asturias. Tambien FAC, que esta obligada a pactar de una vez en Asturias. Y tb el Gobierno.",184012484166959104,N
"Ahora si! Mas que fracaso del tándem Rajoy/Arenas, el éxito del @PSOE radica en haber planteado alternativa a la política del PP.",184020541018079234,P
Veo que algunos tomáis a guasa mis reflexiones pesimistas tal vez porque no sois conscientes de cómo se complica la salida de la crisis.,184025311468453888,N
"La diferencia entre PP y PSOE es solo de 40.000 votos, un 1% de diferencia.  IU sube 110.000.",184025975762329601,NEU
@SSantiagosegura okokoko!! Hablamos esta semana!! Un abrazo Landiano amiguete!!;)),184040413814988800,P
"@jesusmarana ya se está diciendo que la victoria insuficiente de Arenas es ""negativa para la imagen de España""",184042801942630401,N
@jesusmarana llegas tarde. Ya lo han dicho preventivamente.,184051250969591809,N
"Cascos ha perdido el pulso con Asturias y sin embargo se lo ha ganado al PP¿Dará aire el PP a un competidor en la derecha, o lo bloqueará?",184052453816270850,N
El Tribunal Supremo de Estados Unidos revisará durante tres días la constitucionalidad de la reforma sanitaria de Obama (EFE),184144534006013953,P
A las 13.30h Alfredo Pérez Rubalcaba dará una rueda de prensa en Ferraz tras el chute inesperado de anoche... q tiene cara B.,184171764132216832,N
La Guardia Civil confirma la detención de al menos 5 personas en Cataluña en relación con la Operación Campeón vía @ABCPuntoRadio,184201698783412225,P
"Me dicen, y no les falta razón, que RTVE y Canal Sur son dos importantes factores a tener en cuenta",184246167197061120,P
"Presentadas 400.000 firmas contra el maltrato animal, toros incluidos - http://t.co/8YHZfpvR",184290782696579072,P
Y si no ha sido Mourinho ¿quién ha decretado la Ley del Silencio? http://t.co/DfZXlEAo,184304370941313024,NONE
@carlos__alsina Gracias.,184316175465979906,P
"1,97€. La Caja, malvendida. Lo que dije hace un año y fui linchado por el régimen. Te voy a mandar un artículo, @jrekarte",184324670923866112,N
"La persona q mas sabe d presupuestos, partidas y contabilidad nacional es @ElviraRod_PP . A punto d entrar n @Gato_directo !!!",184366062828134402,P
Buenos días. A las 8.30 horas participo en La Mañana de @cope_es,184518101067513856,P
Está siendo un día increíble! http://t.co/mylS0Rva,184578730109313024,P
Contento hacia el ensayo... http://t.co/opec81H1,184586459427250177,P
PArece útil! Gracias.“@susalonso: Una sola página para descubrir las noticias más leídas de principales medios online http://t.co/9SYIL5b1”,184614639773028352,P
"“@carolnavarro23: Al final boy a tener un serio provlema con la ""b"" y con la ""v"" de tanto leer los tweets de @David_Busta y seguidores!”",184762131831472128,N
"En Asturias PSOE e IU inician las reuniones. El viernes el socialista, Javier Fernández, se reunirá con el resto de cabezas de lista",184862807186083840,P
Portada La Gaceta http://t.co/kgJhTWBr ...,184883159047995393,NONE
La ministra de Trabajo responde a las preguntas de los diputados a voz en cuello y utilizando en vano el número de parados. No tiene razón,184944512655826944,N
"El PP rechaza un plan integral para actuar sobre el drama humanitario que vive El Gallinero, propuesto por la oposición @Pedro_Zerolo",184956479290355712,N
".@PPandaluz insta al diálogo responsable “sin condicionantes previos” en el que prime el interés d Andalucía""  http://t.co/OARLfGbi",184985767259549696,P
"Esta tarde a las 5 estaré en Onda Cero con Julia Otero, os espero!",185000633823264768,NONE
Hoy hablamos de la #huelga29m en @TDtarde @13television con @GOTZONEMORA @JesusCintora @susmoneo y la súper crack @nievesherrero_,185043414415441920,NONE
Oswaldo Payá logra asistir a la misa con el Papa. Os contamos los detalles en @TelediarioInter 20:30,185052693868457984,P
"os he dicho ya que sigo a @enlatrastienda ? Creo que si. De todas formas, os lo repito por si acaso ;-)",185093147494322176,P
"Pulso general sel 29-M y el empate del Barça, portada de EL PERIÓDICO que mañana llegará a los quioscos.  http://t.co/iPlA6t1d#portadaEPC",185117971998457856,NONE
DGT: En las carreteras a esta hora como siempre con retenciones en las salidas de algunas las principales ciudades,185235986639372288,N
Las cafeterías y restaurantes del centro de Barcelona abren con normalidad (EFE),185258024137527296,P
Buenos dias amigos! Siento haber estado desaparecido pero hemos estado creando la web y cositas chulas que pronto vereis y ademas vais a,185283195091165184,P
". @policia RT @VictorRamos__: ""@IGORSANCHEZ10: @anapastor_tve hoy no trabajas zorra?"" Se puede ser más subnormal que este malnacido?",185292507846942720,N
